ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-15 16:08:53,1.0,0.9999999987120416,1.0000000013063095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:09:33,1.0,0.9999999987297237,1.0000000013218722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:14:39,1.0,0.9999999986746052,1.0000000012024672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:14:53,1.0,0.9999999987070395,1.000000001280616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:16:08,1.0,0.9999999987370247,1.000000001254888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:16:25,1.0,0.9999999986811591,1.0000000012525507,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:17:50,1.0,0.9999999986123831,1.0000000012731303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:18:12,1.0,0.9999999986865361,1.0000000012974666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:18:59,1.0,0.9999999988409642,1.000000001257387,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:19:11,1.0,0.9999999988388543,1.0000000013520915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:24:17,1.0,0.9999999987103975,1.0000000012953858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:24:23,1.0,0.9999999986298966,1.0000000012908343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:25:12,1.0,0.9999999987436602,1.000000001210962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:25:29,1.0,0.9999999987824936,1.0000000012294255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:26:27,1.0,0.9999999986674332,1.0000000013344932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:27:03,1.0,0.9999999987624606,1.0000000012644166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:29:00,1.0,0.9999999988148691,1.0000000012443937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:35:29,1.0,0.9999999988280632,1.000000001223566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:36:12,1.0,0.9999999987411471,1.000000001282228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:38:53,1.0,0.9999999987297136,1.0000000012510784,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:43:46,1.0,0.999999998716647,1.0000000012395271,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15 16:46:53,1.0,0.999999998717512,1.0000000013585377,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
